"DONOR","RECIPIENT","SECTOR","FLOW","CHANNEL","AMOUNTTYPE","FLOWTYPE","AIDTYPE","YEAR","Donor Name","Donor Agency","OECD ID","Donor Project ID","Recipient Name","Region","Income Group","Channel of Delivery Code","Channel of Delivery Name","Category Code","Category Name","FinanceType Code","FinanceType Name","BiMulti Code","Type of Aid Code","Type of Aid Name","Short Description","Project title","Purpose Code","Purpose Name","Sector","Long Description","SDG Focus","Gender equality","Environment","PDGG","Trade Development","RMNCH","DRR","Nutrition","Disability","Biodiversity","Climate Mitigation","Climate Adaptation","Desertification","Amount","Amount Type","Amount Tied USD million","Amount Untied USD million","Amount Partially Untied USD million","Nature of Submission","Value"
"5","454","31120","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004779","201631514","Peru","South America","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","INTEGRATED RURAL DEVELOPMENT WITH FOCUS ON STRENGTHENING ORGANIZATIONAL STRUCTURES OF INDIGENOUS AND SMALL-SCALE FARMERS' GROUPS IN JUNIN REGION, PERU","Integrated rural development with focus on strengthening organizational structures of indigenous and small-scale farmers' groups in Junin region, Peru","31120","Agricultural development","III.1.a. Agriculture","Integrated rural development with focus on strengthening organizational structures of indigenous and small-scale farmers' groups in Junin region, Peru","","1","1","2","0","0","","","","1","0","1","0",".067636","Current Prices (USD millions)",".000000",".000000","","3","0.067636"
"5","454","31120","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002012","201275817","Peru","South America","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVING FOOD SECURITY","Improving Food security","31120","Agricultural development","III.1.a. Agriculture","Improving Food security","","1","1","0","0","0","","","","2","2","0","0",".002597","Current Prices (USD millions)",".000000",".000000","","3","0.002597"
"5","454","43040","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006352","201774686","Peru","South America","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","RURAL AND TERRITORIAL DEVELOPMENT IN SMALLHOLDER VILLAGE COMMUNITIES INCLUDING GENDER ISSUES IN LAND USE (CONTINUATION)","Rural and Territorial Development in Smallholder Village Communities Including Gender Issues in Land Use (Continuation)","43040","Rural development","IV.2. Other Multisector","The project is performed in the Andean high location of the province Paruro, region of Cuzco. It contributes to improving the quality of life of families in small rural communities. The project lays particular emphasis on the strengthening and empowerment of women to take an active and interested  role in this development process.","","0","2","1","","0","","","","1","0","0","0",".066968","Current Prices (USD millions)",".000000",".479100","","1","0.066968"
"5","454","43040","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005160","201674415","Peru","South America","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","ANDEAN PEASANT COMMUNITIES SAFEGUARD THEIR NATURAL RESOURCES AND IMPROVE THEIR LIVING CONDITIONS (CONTINUATION)","Andean peasant communities safeguard their natural resources and improve their living conditions (continuation)","43040","Rural development","IV.2. Other Multisector","Andean peasant communities safeguard their natural resources and improve their living conditions (continuation)","","2","2","1","","0","","","","0","0","0","0",".188201","Current Prices (USD millions)",".000000",".000000","","3","0.188201"
"5","454","43040","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005253","201675529","Peru","South America","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVED WATER MANAGEMENT AND AGRICULTURAL PRODUCTION IN SMALLHOLDER FAMILIES","Improved water management and agricultural production in smallholder families","43040","Rural development","IV.2. Other Multisector","Continuation  With policy proposals, measures to strengthen small farmers organizations and capacity building of local actors in environment management, ecological agriculture and citizen participation, the project contributes to improve the living conditions of 1.140 families of small farmers in the regions of Ancash and Ayacucho.","","1","2","0","","0","","","","0","0","1","0",".266156","Current Prices (USD millions)",".000000",".000000","","3","0.266156"
"5","454","43040","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005344","201676477","Peru","South America","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING OF SMALLHOLDER ORGANIZATIONS IN THE DEVELOPMENT OF BETTER LIFE PROSPECTS FOR ITS MEMBER FAMILIES","Strengthening of smallholder organizations in the development of better life prospects for its member families","43040","Rural development","IV.2. Other Multisector","Strengthening of smallholder organizations in the development of better life prospects for its member families according to new social and environmental standards (El buen vivir)","","2","0","0","","0","","","","0","0","0","0",".077556","Current Prices (USD millions)",".000000",".000000","","3","0.077556"
"5","454","43040","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004323","201576727","Peru","South America","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","TERRITORIAL DEVELOPMENT IN SIX REGIONS OF THE NORTHERN COAST AND HIGHLANDS OF PERU (CONTINUATION)","Territorial development in six regions of the northern coast and highlands of Peru (continuation)","43040","Rural development","IV.2. Other Multisector","Territorial development in six regions of the northern coast and highlands of Peru (continuation)","","2","1","2","","0","","","","1","0","1","0",".358475","Current Prices (USD millions)",".000000",".000000","","3","0.358475"
"5","454","43040","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002698","201431717","Peru","South America","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","INTEGRATED RURAL DEVELOPMENT WITH EMPHASIS ON PROMOTING INDIGENOUS COMMUNITIES AND SMALL SCALE FARMERS IN THE AMAZONAS REGION","Integrated rural development with emphasis on promoting indigenous communities and small scale farmers in the Amazonas region","43040","Rural development","IV.2. Other Multisector","Integrated rural development with emphasis on promoting indigenous communities and small scale farmers in the Amazonas region","","1","2","2","","0","","","","1","0","1","1",".043963","Current Prices (USD millions)",".000000",".000000","","3","0.043963"
"5","454","43040","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003096","201474634","Peru","South America","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SUSTAINABLE DEVELOPMENT PLAN OF PEASANT COMMUNITIES, CUSCO","Sustainable development plan of peasant communities, Cusco","43040","Rural development","IV.2. Other Multisector","Sustainable development plan of peasant communities, Cusco","","1","2","1","","0","","","","1","0","1","1",".020291","Current Prices (USD millions)",".000000",".000000","","3","0.020291"
"5","454","43040","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003167","201475524","Peru","South America","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SMALL FARMER COMMUNITIES ARE DEVELOPING THEIR AGRICULTURAL SYSTEMS + ACCESS POLITICAL DECISION LEVEL","Small farmer communities are developing their agricultural systems + access political decision level","43040","Rural development","IV.2. Other Multisector","Small farmer communities are developing their agricultural systems + access political decision level","","1","2","2","","0","","","","0","0","1","0",".246030","Current Prices (USD millions)",".000000",".000000","","3","0.24603"
"5","454","43040","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005343","201676469","Peru","South America","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","QUECHUA FAMILIES OF SMALLHOLDER COMMUNITIES IMPROVE THEIR RESOURCE MANAGEMENT AND THEIR FAMILY SITUATION","Quechua families of smallholder communities improve their resource management and their family situation","43040","Rural development","IV.2. Other Multisector","Quechua families of smallholder communities improve their resource management and their family situation","","2","2","1","","0","","","","0","0","0","0",".072713","Current Prices (USD millions)",".000000",".000000","","3","0.072713"
"5","454","43040","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003455","201516996","Peru","South America","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PARTICITATORY COMMUNITY DEVELOPEMENT IN 38 INDIGENOUS COMMUNITIES IN DEPARTAMENTO AYACUCHO AND APURIMAC/ PERU","Particitatory Community Developement in 38 Indigenous Communities in Departamento Ayacucho and Apurimac/ Peru","43040","Rural development","IV.2. Other Multisector","Particitatory Community Developement in 38 Indigenous Communities in Departamento Ayacucho and Apurimac/ Peru","","0","2","1","","1","","","","0","0","0","0",".203551","Current Prices (USD millions)",".000000",".000000","","3","0.203551"
"5","428","43030","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004663","201630284","Bolivia","South America","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","URBAN COMMUNITY DEVELOPMENT AND SECURING LAND AND HOUSING RIGHTS IN DISADVANTAGED AREAS OF COCHABAMBA","Urban community development and securing land and housing rights in disadvantaged areas of Cochabamba","43030","Urban development and management","IV.2. Other Multisector","Urban community development and securing land and housing rights in disadvantaged areas of Cochabamba","","1","0","2","","0","","","","0","0","0","0",".031000","Current Prices (USD millions)",".000000",".000000","","3","0.031"
"5","428","43040","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002345","201401462","Bolivia","South America","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SECURING INCOME OF SMALL FARMERS IN THE CHIQUITANIA AND AMAZON THROUGH SUSTAINABLE AGRICULTURAL PRODUCTION METHODS AND REDUCTION OF FOREST FIRES","Securing income of small farmers in the Chiquitania and Amazon through sustainable agricultural production methods and reduction of forest fires","43040","Rural development","IV.2. Other Multisector","Securing income of small farmers through sustainable agricultural production methods and reduction of deforesting in the Chiquitania and Amazon","","0","1","0","","0","","","","0","0","0","0",".160862","Current Prices (USD millions)",".000000",".000000","","3","0.160862"
"5","428","43040","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002831","201433374","Bolivia","South America","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","COOPERATIVE AND SUSTAINABLE SMALL SCALE FARMING IN URBAN SETTINGS OF EL ALTO - BOLIVIA","Cooperative and sustainable small scale farming in urban settings of El Alto - Bolivia","43040","Rural development","IV.2. Other Multisector","Cooperative and sustainable small scale farming in urban settings of El Alto - Bolivia","","1","1","2","","0","","","","1","0","1","0",".085109","Current Prices (USD millions)",".000000",".000000","","3","0.085109"
